0;10000;-1;0.0015227
1;10000;-1;0.0019705
2;10000;-1;0.0015262
3;10000;-1;0.0015419
4;10000;-1;0.0019251
5;10000;-1;0.0017011
6;10000;-1;0.0015447
7;10000;-1;0.0015624
8;10000;-1;0.0016021
9;10000;-1;0.0015759
10;10000;-1;0.0016876
11;10000;-1;0.0016043
12;10000;-1;0.0015915
13;10000;-1;0.0015438
14;10000;-1;0.0016437
15;10000;-1;0.0015166
16;10000;-1;0.0015693
17;10000;-1;0.0015401
18;10000;-1;0.001669
19;10000;-1;0.0018186
20;10000;-1;0.0015412
21;10000;-1;0.0016602
22;10000;-1;0.0015394
23;10000;-1;0.0015436
24;10000;-1;0.0020472
25;10000;-1;0.0017755
26;10000;-1;0.001597
27;10000;-1;0.0017231
28;10000;-1;0.0016122
29;10000;-1;0.0015324
30;10000;-1;0.0015314
31;10000;-1;0.0015121
32;10000;-1;0.0015108
33;10000;-1;0.0015303
34;10000;-1;0.0016986
35;10000;-1;0.0015189
36;10000;-1;0.0015526
37;10000;-1;0.0015202
38;10000;-1;0.001518
39;10000;-1;0.0015218
40;10000;-1;0.0015693
41;10000;-1;0.0015151
42;10000;-1;0.00152
43;10000;-1;0.0015838
44;10000;-1;0.0015216
45;10000;-1;0.0015494
46;10000;-1;0.001725
47;10000;-1;0.001544
48;10000;-1;0.0015489
49;10000;-1;0.0016821
50;10000;-1;0.0015476
51;10000;-1;0.0015191
52;10000;-1;0.0015459
53;10000;-1;0.0019066
54;10000;-1;0.0015475
55;10000;-1;0.0015201
56;10000;-1;0.0015397
57;10000;-1;0.0016198
58;10000;-1;0.0015683
59;10000;-1;0.001522
60;10000;-1;0.0018018
61;10000;-1;0.00153
62;10000;-1;0.001538
63;10000;-1;0.0015778
64;10000;-1;0.0016451
65;10000;-1;0.0015423
66;10000;-1;0.0016777
67;10000;-1;0.0015388
68;10000;-1;0.0015417
69;10000;-1;0.0015255
70;10000;-1;0.0018309
71;10000;-1;0.0015252
72;10000;-1;0.0015578
73;10000;-1;0.0015202
74;10000;-1;0.0018415
75;10000;-1;0.0016636
76;10000;-1;0.0016168
77;10000;-1;0.0016772
78;10000;-1;0.0020266
79;10000;-1;0.0015666
80;10000;-1;0.0016057
81;10000;-1;0.0015551
82;10000;-1;0.0015511
83;10000;-1;0.0016054
84;10000;-1;0.0016754
85;10000;-1;0.0015359
86;10000;-1;0.0015422
87;10000;-1;0.0018174
88;10000;-1;0.0014959
89;10000;-1;0.0015475
90;10000;-1;0.0015368
91;10000;-1;0.0015423
92;10000;-1;0.0015512
93;10000;-1;0.0015435
94;10000;-1;0.0019937
95;10000;-1;0.00156
96;10000;-1;0.0015513
97;10000;-1;0.0019873
98;10000;-1;0.0015846
99;10000;-1;0.0021822
0;10000;1;0.0022149
1;10000;1;0.0021434
2;10000;1;0.0023331
3;10000;1;0.0024452
4;10000;1;0.003997
5;10000;1;0.0024755
6;10000;1;0.0022476
7;10000;1;0.002178
8;10000;1;0.0022686
9;10000;1;0.0031402
10;10000;1;0.0029603
11;10000;1;0.0021251
12;10000;1;0.0021394
13;10000;1;0.0021686
14;10000;1;0.0024614
15;10000;1;0.0023025
16;10000;1;0.0025508
17;10000;1;0.00213
18;10000;1;0.0024452
19;10000;1;0.0022148
20;10000;1;0.0021342
21;10000;1;0.0026156
22;10000;1;0.0024468
23;10000;1;0.0022477
24;10000;1;0.0022401
25;10000;1;0.0029346
26;10000;1;0.002125
27;10000;1;0.0021213
28;10000;1;0.0022067
29;10000;1;0.0021983
30;10000;1;0.0021279
31;10000;1;0.0021276
32;10000;1;0.0022965
33;10000;1;0.0022623
34;10000;1;0.0021256
35;10000;1;0.0037382
36;10000;1;0.0022148
37;10000;1;0.0021293
38;10000;1;0.0021272
39;10000;1;0.0021236
40;10000;1;0.0021235
41;10000;1;0.0021418
42;10000;1;0.0021245
43;10000;1;0.0022792
44;10000;1;0.0021813
45;10000;1;0.0021336
46;10000;1;0.0021916
47;10000;1;0.002123
48;10000;1;0.0022
49;10000;1;0.0021417
50;10000;1;0.0026662
51;10000;1;0.0021389
52;10000;1;0.0023085
53;10000;1;0.0021259
54;10000;1;0.0022187
55;10000;1;0.0021241
56;10000;1;0.0022129
57;10000;1;0.002122
58;10000;1;0.0021598
59;10000;1;0.0023184
60;10000;1;0.0024196
61;10000;1;0.0024331
62;10000;1;0.0021444
63;10000;1;0.0021239
64;10000;1;0.0021229
65;10000;1;0.0021387
66;10000;1;0.0021228
67;10000;1;0.0021356
68;10000;1;0.0024358
69;10000;1;0.0021906
70;10000;1;0.0021426
71;10000;1;0.0021283
72;10000;1;0.0028715
73;10000;1;0.0021239
74;10000;1;0.0022944
75;10000;1;0.0021339
76;10000;1;0.0021242
77;10000;1;0.00212
78;10000;1;0.0021242
79;10000;1;0.0022533
80;10000;1;0.0023554
81;10000;1;0.0022348
82;10000;1;0.0021894
83;10000;1;0.0022953
84;10000;1;0.0021246
85;10000;1;0.0021254
86;10000;1;0.0021687
87;10000;1;0.0022238
88;10000;1;0.0025728
89;10000;1;0.002122
90;10000;1;0.0021178
91;10000;1;0.0021939
92;10000;1;0.0021257
93;10000;1;0.0021386
94;10000;1;0.0021215
95;10000;1;0.0021252
96;10000;1;0.0021457
97;10000;1;0.0021256
98;10000;1;0.0021209
99;10000;1;0.0021246
0;10000;0.25;0.0020855
1;10000;0.25;0.0020495
2;10000;0.25;0.0062028
3;10000;0.25;0.0020788
4;10000;0.25;0.0022798
5;10000;0.25;0.002016
6;10000;0.25;0.002001
7;10000;0.25;0.0020012
8;10000;0.25;0.002048
9;10000;0.25;0.0022214
10;10000;0.25;0.0020122
11;10000;0.25;0.0020686
12;10000;0.25;0.0026904
13;10000;0.25;0.0023422
14;10000;0.25;0.0055642
15;10000;0.25;0.0034188
16;10000;0.25;0.0033598
17;10000;0.25;0.0020269
18;10000;0.25;0.0020401
19;10000;0.25;0.0020224
20;10000;0.25;0.0020981
21;10000;0.25;0.0024518
22;10000;0.25;0.0022777
23;10000;0.25;0.0020215
24;10000;0.25;0.0020438
25;10000;0.25;0.0032957
26;10000;0.25;0.0020285
27;10000;0.25;0.0021696
28;10000;0.25;0.0022851
29;10000;0.25;0.0021944
30;10000;0.25;0.0021368
31;10000;0.25;0.0023273
32;10000;0.25;0.002064
33;10000;0.25;0.0022727
34;10000;0.25;0.0024735
35;10000;0.25;0.0037128
36;10000;0.25;0.0030799
37;10000;0.25;0.0020104
38;10000;0.25;0.0020451
39;10000;0.25;0.0022707
40;10000;0.25;0.0031212
41;10000;0.25;0.00225
42;10000;0.25;0.0020693
43;10000;0.25;0.0019901
44;10000;0.25;0.0029724
45;10000;0.25;0.0019919
46;10000;0.25;0.0025072
47;10000;0.25;0.0019961
48;10000;0.25;0.0020761
49;10000;0.25;0.0020124
50;10000;0.25;0.0019889
51;10000;0.25;0.0020846
52;10000;0.25;0.0021736
53;10000;0.25;0.0019934
54;10000;0.25;0.0021552
55;10000;0.25;0.0020522
56;10000;0.25;0.001985
57;10000;0.25;0.0019882
58;10000;0.25;0.00208
59;10000;0.25;0.0020367
60;10000;0.25;0.0020978
61;10000;0.25;0.001991
62;10000;0.25;0.0020866
63;10000;0.25;0.0021024
64;10000;0.25;0.0020058
65;10000;0.25;0.0020308
66;10000;0.25;0.0020856
67;10000;0.25;0.0020226
68;10000;0.25;0.0024228
69;10000;0.25;0.0021484
70;10000;0.25;0.0023867
71;10000;0.25;0.0020009
72;10000;0.25;0.0020311
73;10000;0.25;0.0021259
74;10000;0.25;0.0021826
75;10000;0.25;0.0021741
76;10000;0.25;0.0019873
77;10000;0.25;0.0022364
78;10000;0.25;0.0022005
79;10000;0.25;0.0020551
80;10000;0.25;0.001993
81;10000;0.25;0.0021774
82;10000;0.25;0.0020707
83;10000;0.25;0.0020277
84;10000;0.25;0.0020747
85;10000;0.25;0.0019934
86;10000;0.25;0.0023988
87;10000;0.25;0.0020307
88;10000;0.25;0.0021873
89;10000;0.25;0.0019868
90;10000;0.25;0.0020448
91;10000;0.25;0.0019887
92;10000;0.25;0.0020572
93;10000;0.25;0.0019907
94;10000;0.25;0.0020559
95;10000;0.25;0.0019877
96;10000;0.25;0.0020265
97;10000;0.25;0.0020128
98;10000;0.25;0.0022806
99;10000;0.25;0.0021544
0;10000;0.5;0.0018926
1;10000;0.5;0.0019643
2;10000;0.5;0.0020401
3;10000;0.5;0.002201
4;10000;0.5;0.0018448
5;10000;0.5;0.00199
6;10000;0.5;0.0020974
7;10000;0.5;0.0018391
8;10000;0.5;0.0019135
9;10000;0.5;0.0018887
10;10000;0.5;0.0019581
11;10000;0.5;0.0019997
12;10000;0.5;0.0020416
13;10000;0.5;0.001998
14;10000;0.5;0.0019243
15;10000;0.5;0.0024105
16;10000;0.5;0.0021731
17;10000;0.5;0.0018999
18;10000;0.5;0.0019822
19;10000;0.5;0.0018912
20;10000;0.5;0.0019109
21;10000;0.5;0.0019983
22;10000;0.5;0.002118
23;10000;0.5;0.0019033
24;10000;0.5;0.0019161
25;10000;0.5;0.0018306
26;10000;0.5;0.0021369
27;10000;0.5;0.0024777
28;10000;0.5;0.0019323
29;10000;0.5;0.0019423
30;10000;0.5;0.0018826
31;10000;0.5;0.0019926
32;10000;0.5;0.0019387
33;10000;0.5;0.0019688
34;10000;0.5;0.0021809
35;10000;0.5;0.0019463
36;10000;0.5;0.0018572
37;10000;0.5;0.0019864
38;10000;0.5;0.0018132
39;10000;0.5;0.0020557
40;10000;0.5;0.0020159
41;10000;0.5;0.0020458
42;10000;0.5;0.0022148
43;10000;0.5;0.0023365
44;10000;0.5;0.0024027
45;10000;0.5;0.0026193
46;10000;0.5;0.0022305
47;10000;0.5;0.0028609
48;10000;0.5;0.0020989
49;10000;0.5;0.0021067
50;10000;0.5;0.0018532
51;10000;0.5;0.0023931
52;10000;0.5;0.0022653
53;10000;0.5;0.0026886
54;10000;0.5;0.002299
55;10000;0.5;0.002291
56;10000;0.5;0.003036
57;10000;0.5;0.0025347
58;10000;0.5;0.0023632
59;10000;0.5;0.0019544
60;10000;0.5;0.002085
61;10000;0.5;0.0019709
62;10000;0.5;0.0018788
63;10000;0.5;0.0019096
64;10000;0.5;0.0020313
65;10000;0.5;0.002057
66;10000;0.5;0.0019524
67;10000;0.5;0.0018718
68;10000;0.5;0.0018889
69;10000;0.5;0.0020528
70;10000;0.5;0.0020533
71;10000;0.5;0.001895
72;10000;0.5;0.0020317
73;10000;0.5;0.0020165
74;10000;0.5;0.002025
75;10000;0.5;0.0020196
76;10000;0.5;0.0023242
77;10000;0.5;0.0021458
78;10000;0.5;0.0020014
79;10000;0.5;0.0020368
80;10000;0.5;0.0018948
81;10000;0.5;0.0025713
82;10000;0.5;0.0018895
83;10000;0.5;0.0019622
84;10000;0.5;0.0024635
85;10000;0.5;0.0018999
86;10000;0.5;0.0019118
87;10000;0.5;0.0022963
88;10000;0.5;0.0018768
89;10000;0.5;0.001902
90;10000;0.5;0.0018273
91;10000;0.5;0.0022657
92;10000;0.5;0.0019743
93;10000;0.5;0.0019839
94;10000;0.5;0.0024683
95;10000;0.5;0.0018797
96;10000;0.5;0.0018395
97;10000;0.5;0.0024261
98;10000;0.5;0.0021039
99;10000;0.5;0.0022606
0;10000;0.75;0.001651
1;10000;0.75;0.0016554
